Syntax version=4
Wed May 02 08:32:41 2018
Starting process (2533211 clocks per sec)

LogRawData=false
VarHeader=1
D:		imu_acc_x	imu_acc_y	imu_acc_z	imu_gyro_x	imu_gyro_y	imu_gyro_z	imu_mag_x	imu_mag_y	imu_mag_z	imu_status	imu_temp
D:	time(ms)	(0x20000236,3)	(0x20000238,3)	(0x2000023a,3)	(0x2000022a,3)	(0x2000022c,3)	(0x2000022e,3)	(0x20000230,3)	(0x20000232,3)	(0x20000234,3)	(0x20000120,1)	(0x2000023c,3)
D:	537.01	-1674	-285	-16167	32	95	-77	-1293	-209	-3395	3	49
D:	538.54	-1642	-282	-16311	32	95	-77	-1293	-209	-3395	0	49
D:	540.08	-1642	-282	-16311	-64	233	-39	-1293	-209	-3395	1	49
D:	541.68	-1709	-234	-16269	-64	233	-39	-1293	-209	-3395	3	49
D:	543.23	-1709	-234	-16269	-64	233	-39	-1293	-209	-3395	2	49
D:	544.83	-1709	-234	-16269	-53	70	-40	-1293	-209	-3395	3	49
D:	546.39	-1590	-279	-16442	-53	70	-40	-1293	-209	-3395	0	49
D:	547.97	-1590	-279	-16442	203	-47	-76	-1293	-209	-3395	1	49
D:	549.53	-1582	-230	-16473	26	-47	-76	-1293	-209	-3395	3	49
D:	551.25	-1582	-230	-16473	26	-47	-76	-1293	-209	-3395	2	49
D:	552.84	-1582	-230	-16473	9	43	-150	-1293	-209	-3395	3	49
D:	554.40	-1639	-158	-16271	9	43	-150	-1293	-209	-3395	0	50
D:	555.97	-1639	-158	-16271	9	91	-59	-1293	-209	-3395	1	50
D:	557.51	-1639	-275	-16396	0	91	-59	-1297	-206	-3208	3	50
D:	559.10	-1744	-275	-16396	0	91	-59	-1297	-206	-3208	2	50
D:	560.68	-1744	-275	-16396	-66	-11	-109	-1297	-206	-3208	1	50
D:	562.30	-1776	-199	-16298	-66	-11	-109	-1297	-206	-3208	0	50
D:	564.08	-1776	-199	-16298	-29	178	-112	-1297	-206	-3208	1	50
D:	565.70	-1635	-270	-16448	-29	178	-112	-1297	-206	-3208	0	50
D:	567.36	-1635	-270	-16448	-29	178	-112	-1297	-206	-3208	2	50
D:	568.98	-1635	-270	-16448	-67	116	-76	-1297	-206	-3208	3	50
D:	570.55	-1680	-328	-16651	-67	116	-76	-1297	-206	-3208	0	50
D:	572.09	-1680	-328	-16651	12	48	-65	-1297	-206	-3208	1	50
D:	573.68	-1694	-203	-16170	12	48	-65	-1297	-206	-3208	3	50
D:	575.23	-1694	-203	-16170	12	48	-65	-1297	-206	-3208	2	48
D:	576.84	-1694	-203	-16170	-5	146	-61	-1288	-215	-3412	3	48
D:	578.42	-1632	-331	-16489	-5	146	-61	-1288	-215	-3412	0	48
D:	580.00	-1632	-331	-16489	251	94	-39	-1288	-215	-3412	1	48
D:	581.53	-1632	-331	-16489	110	94	-39	-1288	-215	-3412	3	48
D:	583.07	-1778	-307	-16452	110	94	-39	-1288	-215	-3412	2	48
D:	584.82	-1778	-307	-16452	11	110	-49	-1288	-215	-3412	3	48
D:	586.39	-1596	-329	-16303	11	110	-49	-1288	-215	-3412	0	48
D:	587.96	-1596	-329	-16303	11	107	-97	-1288	-215	-3412	1	48
D:	589.51	-1596	-329	-16303	25	107	-97	-1288	-215	-3412	3	48
D:	591.05	-1604	-317	-16313	25	107	-97	-1288	-215	-3412	2	48
D:	592.60	-1604	-317	-16313	51	70	-111	-1288	-215	-3412	1	48
D:	594.18	-1675	-1	-16213	51	70	-111	-1288	-215	-3412	0	48
D:	595.74	-1675	-1	-16213	51	92	-108	-1288	-215	-3412	2	48
D:	597.28	-1675	-1	-16213	58	92	-108	-1296	-188	-3493	3	48
D:	598.84	-1699	-235	-16418	58	92	-108	-1296	-188	-3493	2	50
D:	600.36	-1699	-235	-16418	26	138	-201	-1296	-188	-3493	1	50
D:	601.98	-1755	-220	-16169	26	138	-201	-1296	-188	-3493	0	50
D:	603.51	-1755	-220	-16169	26	138	-201	-1296	-188	-3493	2	50
D:	605.05	-1755	-220	-16169	126	19	-74	-1296	-188	-3493	3	50
D:	606.79	-1624	-287	-16462	126	19	-74	-1296	-188	-3493	2	50
D:	608.36	-1624	-287	-16462	28	34	-64	-1296	-188	-3493	1	50
D:	609.98	-1618	-262	-16265	28	34	-64	-1296	-188	-3493	0	50
D:	611.55	-1618	-262	-16265	28	34	-64	-1296	-188	-3493	2	50
D:	613.09	-1618	-262	-16265	21	43	-15	-1296	-188	-3493	3	50
D:	614.68	-1718	-279	-16277	21	43	-15	-1296	-188	-3493	0	50
D:	616.26	-1718	-279	-16277	-18	43	-92	-1296	-188	-3493	1	50
D:	617.81	-1638	-304	-16218	-18	43	-92	-1301	-209	-3279	0	50
D:	619.35	-1638	-304	-16218	-18	43	-92	-1301	-209	-3279	2	50
D:	620.98	-1638	-304	-16218	-1	47	-106	-1301	-209	-3279	3	50
D:	622.55	-1726	-273	-16311	-1	47	-106	-1301	-209	-3279	0	50
D:	624.10	-1726	-273	-16311	-33	17	-81	-1301	-209	-3279	1	50
D:	625.68	-1656	-269	-16860	-33	17	-81	-1301	-209	-3279	3	50
D:	627.26	-1656	-269	-16860	-33	17	-81	-1301	-209	-3279	2	50
D:	628.84	-1656	-269	-16860	-9	110	-9	-1301	-209	-3279	3	50
D:	630.56	-1576	-216	-16454	-9	110	-9	-1301	-209	-3279	0	50
D:	632.12	-1576	-216	-16454	28	106	-38	-1301	-209	-3279	1	50
D:	633.68	-1671	-238	-16386	28	106	-38	-1301	-209	-3279	3	50
D:	635.36	-1671	-238	-16386	28	106	-38	-1301	-209	-3279	2	50
D:	636.99	-1671	-238	-16386	99	24	-66	-1306	-186	-3129	3	50
D:	638.56	-1733	-315	-16467	99	24	-66	-1306	-186	-3129	0	49
D:	640.12	-1733	-315	-16467	109	52	-33	-1306	-186	-3129	1	49
D:	641.68	-1763	-267	-16316	109	52	-33	-1306	-186	-3129	3	49
D:	643.26	-1763	-267	-16316	109	52	-33	-1306	-186	-3129	2	49
D:	644.86	-1763	-267	-16316	-26	63	13	-1306	-186	-3129	3	49
D:	646.41	-1635	-391	-16462	-26	63	13	-1306	-186	-3129	0	49
D:	648.06	-1635	-391	-16462	-118	-3	37	-1306	-186	-3129	1	49
D:	649.69	-1641	-437	-16585	-118	-3	37	-1306	-186	-3129	3	49
D:	651.23	-1641	-437	-16585	-118	-3	37	-1306	-186	-3129	2	49
D:	652.86	-1641	-437	-16585	-71	94	11	-1306	-186	-3129	3	49
D:	654.38	-1798	-358	-16225	-71	94	11	-1306	-186	-3129	0	49
D:	655.98	-1798	-358	-16225	-71	21	-103	-1306	-186	-3129	1	49
D:	657.55	-1798	-311	-16327	-108	21	-103	-1288	-205	-3369	3	49
D:	659.10	-1648	-311	-16327	-108	21	-103	-1288	-205	-3369	2	50
D:	660.68	-1648	-311	-16327	-219	-1	-60	-1288	-205	-3369	1	50
D:	662.23	-1763	-183	-16295	-219	-1	-60	-1288	-205	-3369	0	50
D:	663.80	-1763	-183	-16295	-219	-26	-75	-1288	-205	-3369	1	50
D:	665.38	-1763	-183	-16295	-166	-26	-75	-1288	-205	-3369	3	50
D:	666.96	-1619	-191	-16303	-166	-26	-75	-1288	-205	-3369	2	50
D:	668.53	-1619	-191	-16303	-132	91	-114	-1288	-205	-3369	1	50
D:	670.08	-1767	-217	-16408	-132	91	-114	-1288	-205	-3369	0	50
D:	671.68	-1767	-217	-16408	-132	60	-74	-1288	-205	-3369	2	50
D:	673.23	-1767	-217	-16408	-87	60	-74	-1288	-205	-3369	3	50
D:	674.84	-1651	-185	-16350	-87	60	-74	-1288	-205	-3369	2	50
D:	676.39	-1651	-185	-16350	-208	126	-62	-1288	-205	-3369	1	50
D:	677.98	-1576	-338	-16400	-208	126	-62	-1288	-166	-3131	0	50
D:	679.53	-1576	-338	-16400	-208	126	-62	-1288	-166	-3131	2	49
D:	681.10	-1576	-338	-16400	-191	121	-62	-1299	-166	-3131	3	49
D:	682.68	-1800	-239	-16242	-191	121	-62	-1299	-166	-3131	0	49
D:	684.30	-1800	-239	-16242	-140	-10	-29	-1299	-166	-3131	1	49
D:	686.10	-1724	-267	-16482	-140	-10	-29	-1299	-166	-3131	0	49
D:	687.68	-1724	-267	-16482	-140	50	-106	-1299	-166	-3131	2	49
D:	689.33	-1724	-267	-16482	-36	50	-106	-1299	-166	-3131	3	49
D:	690.96	-1771	-151	-16159	-36	50	-106	-1299	-166	-3131	2	49
D:	692.52	-1771	-151	-16159	-109	41	-82	-1299	-166	-3131	1	49
D:	694.08	-1736	-259	-16377	-109	41	-82	-1299	-166	-3131	0	49
D:	695.60	-1736	-259	-16377	-109	-85	-107	-1299	-166	-3131	2	49
D:	697.20	-1736	-259	-16377	-83	-85	-107	-1299	-166	-3131	3	49
D:	698.78	-1921	-341	-16357	-83	-85	-107	-1299	-166	-3131	2	50
D:	700.40	-1921	-341	-16357	-168	21	-29	-1299	-166	-3131	1	50
D:	701.97	-1799	-147	-16025	-168	21	-29	-1299	-220	-3407	0	50
D:	703.53	-1799	-147	-16025	-168	21	-29	-1299	-220	-3407	2	50
D:	705.05	-1799	-147	-16025	-87	-19	-177	-1299	-220	-3407	3	50
D:	706.59	-1672	-304	-16412	-87	-19	-177	-1299	-220	-3407	0	50
D:	708.18	-1672	-304	-16412	-63	41	-85	-1299	-220	-3407	1	50
D:	709.78	-1845	-199	-16321	-63	41	-85	-1299	-220	-3407	0	50
D:	711.40	-1845	-199	-16321	-63	41	-85	-1299	-220	-3407	2	50
D:	712.97	-1845	-199	-16321	-48	39	-45	-1299	-220	-3407	3	50
D:	714.51	-1613	-269	-16218	-48	39	-45	-1299	-220	-3407	0	50
D:	716.05	-1613	-269	-16218	-33	9	-70	-1299	-220	-3407	1	50
D:	717.60	-1673	-292	-16294	-33	9	-70	-1299	-220	-3407	3	50
D:	719.16	-1673	-292	-16294	-33	9	-70	-1299	-220	-3407	2	50
D:	720.78	-1673	-292	-16294	-30	28	-57	-1303	-180	-3284	3	50
D:	722.38	-1799	-248	-16460	-30	28	-57	-1303	-180	-3284	0	50
D:	723.96	-1799	-248	-16460	-30	16	-73	-1303	-180	-3284	1	50
D:	725.53	-1799	-248	-16460	-40	16	-73	-1303	-180	-3284	3	50
D:	727.05	-1830	-452	-16211	-40	16	-73	-1303	-180	-3284	2	50
D:	728.68	-1830	-452	-16211	-115	16	-84	-1303	-180	-3284	3	50
D:	730.38	-1798	-224	-16306	-115	16	-84	-1303	-180	-3284	0	50
D:	731.97	-1798	-224	-16306	-115	-21	-68	-1303	-180	-3284	1	50
D:	733.52	-1798	-224	-16306	-108	-21	-68	-1303	-180	-3284	3	50
D:	735.08	-1666	-316	-16790	-108	-21	-68	-1303	-180	-3284	2	50
D:	736.68	-1666	-316	-16790	-168	34	-3	-1303	-180	-3284	1	50
D:	738.22	-1758	-241	-16416	-168	34	-3	-1303	-180	-3284	0	50
D:	739.84	-1758	-241	-16416	-168	44	-60	-1303	-180	-3284	1	50
D:	741.38	-1758	-241	-16416	-218	44	-60	-1303	-226	-3329	3	50
D:	742.97	-1707	-237	-16456	-218	44	-60	-1303	-226	-3329	2	50
D:	744.53	-1707	-237	-16456	-155	67	-114	-1303	-226	-3329	1	50
D:	746.08	-1547	-285	-16585	-155	67	-114	-1303	-226	-3329	0	50
D:	747.72	-1547	-285	-16585	-155	2	-2	-1303	-226	-3329	2	50
D:	749.30	-1547	-285	-16585	-173	2	-2	-1303	-226	-3329	3	50
D:	750.87	-1726	-294	-16397	-173	2	-2	-1303	-226	-3329	2	50
D:	752.50	-1726	-294	-16397	-160	-27	28	-1303	-226	-3329	1	50
D:	754.05	-1734	-244	-16354	-160	-27	28	-1303	-226	-3329	0	50
D:	755.61	-1734	-244	-16354	-160	-27	28	-1303	-226	-3329	2	50
D:	757.14	-1734	-244	-16354	-155	81	-61	-1303	-226	-3329	3	50
D:	758.70	-1678	-192	-16205	-155	81	-61	-1303	-226	-3329	0	50
D:	760.25	-1678	-192	-16205	-66	108	-96	-1303	-226	-3329	1	50
D:	761.84	-1587	-233	-16189	-66	108	-96	-1301	-189	-3305	0	50
D:	763.41	-1587	-233	-16189	-66	108	-96	-1301	-189	-3305	2	50
D:	764.96	-1587	-233	-16189	24	125	-80	-1301	-189	-3305	3	50
D:	766.51	-1530	-325	-16130	24	125	-80	-1301	-189	-3305	0	50
D:	768.07	-1530	-325	-16130	-60	13	-95	-1301	-189	-3305	1	50
D:	769.61	-1747	-261	-16265	-60	13	-95	-1301	-189	-3305	3	50
D:	771.18	-1747	-261	-16265	-60	13	-95	-1301	-189	-3305	2	50
D:	772.78	-1747	-261	-16265	-60	-20	-181	-1301	-189	-3305	3	50
D:	774.52	-1495	-330	-16667	-60	-20	-181	-1301	-189	-3305	0	50
D:	776.05	-1495	-330	-16667	3	25	-183	-1301	-189	-3305	1	50
D:	777.56	-1741	-238	-16327	3	25	-183	-1301	-189	-3305	3	50
D:	779.12	-1741	-238	-16327	3	25	-183	-1301	-189	-3305	2	50
D:	780.82	-1741	-238	-16327	92	10	-117	-1313	-205	-3353	3	50
D:	782.53	-1734	-253	-16136	92	10	-117	-1313	-205	-3353	0	49
D:	784.12	-1734	-253	-16136	4	117	-39	-1313	-205	-3353	1	49
D:	785.68	-1781	-268	-16330	4	117	-39	-1313	-205	-3353	3	49
D:	787.23	-1781	-268	-16330	4	117	-39	-1313	-205	-3353	2	49
D:	788.81	-1781	-268	-16330	-117	-42	-154	-1313	-205	-3353	3	49
D:	790.36	-1859	-149	-16486	-117	-42	-154	-1313	-205	-3353	0	49
D:	792.12	-1859	-149	-16486	-102	-109	-117	-1313	-205	-3353	1	49
D:	793.78	-1810	-247	-16393	-102	-109	-117	-1313	-205	-3353	0	49
D:	795.40	-1810	-247	-16393	-102	-109	-117	-1313	-205	-3353	2	49
D:	796.98	-1810	-247	-16393	-89	37	-106	-1313	-205	-3353	3	49
D:	798.55	-1867	-208	-16213	-89	37	-106	-1313	-205	-3353	0	49
D:	800.20	-1867	-208	-16213	-227	4	-39	-1313	-205	-3353	1	49
D:	801.86	-1512	-301	-16221	-227	4	-39	-1293	-199	-3344	0	49
D:	803.49	-1512	-301	-16221	-227	4	-39	-1293	-199	-3344	2	49
D:	805.06	-1512	-301	-16221	-125	95	7	-1293	-199	-3344	3	49
D:	806.62	-1632	-305	-16195	-125	95	7	-1293	-199	-3344	0	49
D:	808.18	-1632	-305	-16195	-186	38	-25	-1293	-199	-3344	1	49
D:	809.78	-1579	-358	-16346	-186	38	-25	-1293	-199	-3344	0	49
D:	811.36	-1579	-358	-16346	-186	38	-25	-1293	-199	-3344	2	49
D:	812.95	-1579	-358	-16346	-150	-20	-40	-1293	-199	-3344	3	49
D:	814.50	-1475	-346	-16621	-150	-20	-40	-1293	-199	-3344	0	49
D:	816.07	-1475	-346	-16621	-267	21	-44	-1293	-199	-3344	1	49
D:	817.68	-1881	-203	-16358	-267	21	-44	-1293	-199	-3344	3	49
D:	819.24	-1881	-203	-16358	-267	21	-44	-1293	-199	-3344	2	49
D:	820.83	-1881	-203	-16358	-157	4	-31	-1304	-234	-3328	3	49
D:	822.38	-1596	-237	-16715	-157	4	-31	-1304	-234	-3328	0	50
D:	824.00	-1596	-237	-16715	-157	-11	-138	-1304	-234	-3328	1	50
D:	825.68	-1664	-142	-16227	-217	-11	-138	-1304	-234	-3328	3	50
D:	827.23	-1664	-142	-16227	-217	-11	-138	-1304	-234	-3328	2	50
D:	828.81	-1664	-142	-16227	-240	1	-69	-1304	-234	-3328	3	50
D:	830.40	-2022	-104	-16396	-240	1	-69	-1304	-234	-3328	0	50
D:	831.96	-2022	-104	-16396	-240	-1	-68	-1304	-234	-3328	1	50
D:	833.62	-1868	-245	-16469	-140	-1	-68	-1304	-234	-3328	3	50
D:	835.18	-1868	-245	-16469	-140	-1	-68	-1304	-234	-3328	2	50
D:	836.78	-1868	-245	-16469	-147	-119	-134	-1304	-234	-3328	3	50
D:	838.39	-1773	-181	-16391	-147	-119	-134	-1304	-234	-3328	0	50
D:	839.97	-1773	-181	-16391	-147	-18	-129	-1304	-234	-3328	1	50
D:	841.52	-1773	-181	-16391	-187	-18	-129	-1304	-234	-3203	3	50
D:	843.05	-1690	-158	-16307	-187	-18	-129	-1304	-234	-3203	2	50
D:	844.61	-1690	-158	-16307	-132	-77	-112	-1299	-222	-3203	1	50
D:	846.18	-1766	-135	-16546	-132	-77	-112	-1299	-222	-3203	0	50
D:	847.78	-1766	-135	-16546	-132	-1	-70	-1299	-222	-3203	1	50
D:	849.37	-1766	-135	-16546	-84	-1	-70	-1299	-222	-3203	3	50
D:	850.98	-1696	-247	-16295	-84	-1	-70	-1299	-222	-3203	2	50
D:	852.61	-1696	-247	-16295	-38	-22	-125	-1299	-222	-3203	1	50
D:	854.20	-1613	-251	-16151	-38	-22	-125	-1299	-222	-3203	0	50
D:	856.00	-1613	-251	-16151	-38	-137	-111	-1299	-222	-3203	1	50
D:	857.58	-1848	-230	-16299	-75	-137	-111	-1299	-222	-3203	3	50
D:	859.15	-1848	-230	-16299	-75	-137	-111	-1299	-222	-3203	2	50
D:	860.78	-1848	-230	-16299	-32	-41	-33	-1299	-222	-3203	3	50
D:	862.40	-1678	-234	-16245	-32	-41	-33	-1299	-222	-3203	0	50
D:	864.09	-1678	-234	-16245	-33	6	-36	-1299	-222	-3203	1	50
D:	865.68	-1557	-289	-16159	-33	6	-36	-1311	-236	-3375	3	50
D:	867.24	-1557	-289	-16159	-33	6	-36	-1311	-236	-3375	2	50
D:	868.83	-1557	-289	-16159	-109	14	-85	-1311	-236	-3375	3	50
D:	870.40	-1650	-326	-16261	-109	14	-85	-1311	-236	-3375	0	50
D:	871.97	-1650	-326	-16261	-109	35	-29	-1311	-236	-3375	1	50
D:	873.53	-1650	-273	-16398	-19	35	-29	-1311	-236	-3375	3	50
D:	875.09	-1633	-273	-16398	-19	35	-29	-1311	-236	-3375	2	50
D:	876.68	-1633	-273	-16398	-10	34	-38	-1311	-236	-3375	1	50
D:	878.22	-1863	-310	-16346	-10	34	-38	-1311	-236	-3375	0	50
D:	879.86	-1863	-310	-16346	-10	84	-103	-1311	-236	-3375	1	50
D:	881.50	-1863	-310	-16346	-8	84	-103	-1311	-236	-3375	3	50
D:	883.08	-1593	-291	-16396	-8	84	-103	-1311	-236	-3375	2	50
D:	884.68	-1593	-291	-16396	-115	70	-77	-1293	-210	-3331	1	50
D:	886.22	-1743	-286	-16317	-115	70	-77	-1293	-210	-3331	0	50
D:	887.83	-1743	-286	-16317	-115	50	-78	-1293	-210	-3331	1	50
D:	889.38	-1743	-286	-16317	-37	50	-78	-1293	-210	-3331	3	50
D:	890.96	-1665	-208	-16416	-37	50	-78	-1293	-210	-3331	2	50
D:	892.51	-1665	-208	-16416	-15	29	-126	-1293	-210	-3331	1	50
D:	894.06	-1761	-275	-16450	-15	29	-126	-1293	-210	-3331	0	50
D:	895.70	-1761	-275	-16450	-15	37	-31	-1293	-210	-3331	1	50
D:	897.41	-1761	-275	-16450	-7	37	-31	-1293	-210	-3331	3	50
D:	898.96	-1744	-211	-16450	-7	37	-31	-1293	-210	-3331	2	50
D:	900.54	-1744	-211	-16450	-33	125	-55	-1293	-210	-3331	1	50
D:	902.08	-1582	-228	-16383	-33	125	-55	-1293	-210	-3331	0	50
D:	903.68	-1582	-228	-16383	-33	11	-113	-1293	-210	-3331	2	50
D:	905.24	-1582	-228	-16383	-48	11	-113	-1305	-226	-3321	3	50
D:	906.87	-1842	-175	-16765	-48	11	-113	-1305	-226	-3321	2	50
D:	908.43	-1842	-175	-16765	-13	41	-60	-1305	-226	-3321	1	50
D:	910.08	-1771	-213	-16361	-13	41	-60	-1305	-226	-3321	0	50
D:	911.68	-1771	-213	-16361	-13	102	-6	-1305	-226	-3321	2	50
D:	913.23	-1771	-213	-16361	-43	102	-6	-1305	-226	-3321	3	50
D:	914.81	-1692	-234	-16819	-43	102	-6	-1305	-226	-3321	2	50
D:	916.41	-1692	-234	-16819	44	40	-66	-1305	-226	-3321	1	50
D:	917.95	-1715	-201	-16552	44	40	-66	-1305	-226	-3321	0	50
D:	919.50	-1715	-201	-16552	44	40	-66	-1305	-226	-3321	2	50
D:	921.05	-1715	-201	-16552	15	41	-102	-1305	-226	-3321	3	50
D:	922.68	-1731	-219	-16394	15	41	-102	-1305	-226	-3321	0	50
D:	924.22	-1731	-219	-16394	28	-14	-157	-1305	-226	-3321	1	50
D:	925.83	-1429	-241	-16508	28	-14	-157	-1290	-211	-3310	0	50
D:	927.41	-1429	-241	-16508	28	-14	-157	-1290	-211	-3310	2	50
D:	928.98	-1429	-241	-16508	-7	24	-38	-1290	-211	-3310	3	50
D:	930.53	-1713	-126	-16085	-7	24	-38	-1290	-211	-3310	0	50
D:	932.09	-1713	-126	-16085	62	101	-99	-1290	-211	-3310	1	50
D:	933.68	-1567	-202	-16261	62	101	-99	-1290	-211	-3310	3	50
D:	935.21	-1567	-202	-16261	62	101	-99	-1290	-211	-3310	2	50
D:	936.78	-1567	-202	-16261	-16	38	-160	-1290	-211	-3310	3	50
D:	938.34	-1829	-155	-16255	-16	38	-160	-1290	-211	-3310	0	50
D:	940.12	-1829	-155	-16255	9	79	-77	-1290	-211	-3310	1	50
D:	941.68	-1679	-226	-16315	9	79	-77	-1290	-211	-3310	3	50
D:	943.22	-1679	-226	-16315	9	79	-77	-1290	-211	-3310	2	50
D:	944.80	-1679	-226	-16315	-16	-13	-147	-1296	-226	-3283	3	50
D:	946.38	-1768	-278	-16216	-16	-13	-147	-1296	-226	-3283	0	50
D:	947.95	-1768	-278	-16216	-16	32	-129	-1296	-226	-3283	1	50
D:	949.49	-1768	-144	-16211	-68	32	-129	-1296	-226	-3283	3	50
D:	951.20	-1874	-144	-16211	-68	32	-129	-1296	-226	-3283	2	50
D:	952.78	-1874	-144	-16211	-38	68	-73	-1296	-226	-3283	3	50
D:	954.35	-1591	-229	-16347	-38	68	-73	-1296	-226	-3283	0	50
D:	955.98	-1591	-229	-16347	-38	71	-19	-1296	-226	-3283	1	50
D:	957.53	-1591	-229	-16347	-32	71	-19	-1296	-226	-3283	3	50
D:	959.11	-1451	-394	-16489	-32	71	-19	-1296	-226	-3283	2	50
D:	960.68	-1451	-394	-16489	-78	-70	-130	-1296	-226	-3283	1	50
D:	962.23	-1784	-383	-16438	-78	-70	-130	-1296	-226	-3283	0	50
D:	963.86	-1784	-383	-16438	-78	-63	-167	-1296	-226	-3283	1	50
D:	965.37	-1784	-383	-16438	-94	-63	-167	-1285	-214	-3258	3	50
D:	966.98	-1455	-365	-16493	-94	-63	-167	-1285	-214	-3258	2	49
D:	968.55	-1455	-365	-16493	51	-45	-130	-1285	-214	-3258	1	49
D:	970.10	-1749	-271	-16159	51	-45	-130	-1285	-214	-3258	0	49
D:	971.68	-1749	-271	-16159	51	15	-120	-1285	-214	-3258	2	49
D:	973.22	-1749	-271	-16159	-13	15	-120	-1285	-214	-3258	3	49
D:	974.84	-1778	-108	-16382	-13	15	-120	-1285	-214	-3258	2	49
D:	976.41	-1778	-108	-16382	-203	20	-231	-1285	-214	-3258	1	49
D:	977.97	-1942	-158	-16426	-203	20	-231	-1285	-214	-3258	0	49
D:	979.54	-1942	-158	-16426	-203	20	-231	-1285	-214	-3258	2	49
D:	981.08	-1942	-158	-16426	-241	-14	-126	-1285	-214	-3258	3	49
D:	982.68	-1806	-61	-16382	-241	-14	-126	-1285	-214	-3258	0	49
D:	984.25	-1806	-61	-16382	-278	-215	-118	-1285	-214	-3258	1	49
D:	985.86	-1696	-174	-16543	-278	-215	-118	-1293	-226	-3377	0	49
D:	987.38	-1696	-174	-16543	-278	-215	-118	-1293	-226	-3377	2	50
D:	989.11	-1696	-174	-16543	-352	19	-78	-1293	-226	-3377	3	50
D:	990.78	-1871	-163	-16206	-352	19	-78	-1293	-226	-3377	2	50
D:	992.38	-1871	-163	-16206	-160	-31	-13	-1293	-226	-3377	1	50
D:	993.96	-1782	-231	-16279	-160	-31	-13	-1293	-226	-3377	0	50
D:	995.55	-1782	-231	-16279	-160	-31	-13	-1293	-226	-3377	2	50
D:	997.12	-1782	-231	-16279	-166	-31	-33	-1293	-226	-3377	3	50
D:	998.78	-1691	-251	-16299	-166	-31	-33	-1293	-226	-3377	2	50
D:	1000.70	-1691	-251	-16299	-104	-73	-42	-1293	-226	-3377	3	50
D:	1002.52	-1830	-72	-16354	-104	-73	-42	-1293	-226	-3377	2	50
D:	1004.37	-1830	-72	-16354	-71	48	-75	-1293	-226	-3377	1	50
D:	1005.96	-1638	-223	-16393	-71	48	-75	-1293	-226	-3495	0	50
D:	1007.61	-1638	-223	-16393	-71	-45	-9	-1293	-226	-3495	2	50
D:	1009.25	-1638	-223	-16393	-113	-45	-9	-1294	-229	-3495	3	50
D:	1011.03	-1602	-41	-16135	-113	-45	-9	-1294	-229	-3495	2	50
D:	1012.78	-1602	-41	-16135	-29	191	-131	-1294	-229	-3495	3	50
D:	1014.38	-1671	-131	-16389	-29	191	-131	-1294	-229	-3495	0	50
D:	1015.96	-1671	-131	-16389	-29	-35	-96	-1294	-229	-3495	1	50
D:	1017.70	-1749	-205	-16202	-187	-35	-96	-1294	-229	-3495	3	50
D:	1019.25	-1749	-205	-16202	-187	-35	-96	-1294	-229	-3495	2	50
D:	1020.98	-1749	-205	-16202	-94	-3	-12	-1294	-229	-3495	3	50
D:	1022.62	-1677	-200	-16273	-94	-3	-12	-1294	-229	-3495	0	50
D:	1024.18	-1677	-200	-16273	-52	129	-136	-1294	-229	-3495	1	50
D:	1025.78	-1589	-361	-16387	-52	129	-136	-1294	-229	-3495	0	50
D:	1027.32	-1589	-361	-16387	-52	129	-136	-1294	-229	-3495	2	49
D:	1028.95	-1589	-361	-16387	-22	55	-59	-1300	-236	-3341	3	49
D:	1030.49	-1678	-354	-16302	-22	55	-59	-1300	-236	-3341	0	49
D:	1032.05	-1678	-354	-16302	105	217	-82	-1300	-236	-3341	1	49
D:	1033.59	-1602	-233	-16171	105	217	-82	-1300	-236	-3341	3	49
D:	1035.17	-1602	-233	-16171	105	217	-82	-1300	-236	-3341	2	49
D:	1036.78	-1602	-233	-16171	19	104	-103	-1300	-236	-3341	3	49
D:	1038.33	-1820	-251	-16398	19	104	-103	-1300	-236	-3341	0	49
D:	1040.15	-1820	-251	-16398	52	154	-136	-1300	-236	-3341	1	49
D:	1041.78	-1799	-98	-16219	52	154	-136	-1300	-236	-3341	0	49
D:	1043.33	-1799	-98	-16219	52	154	-136	-1300	-236	-3341	2	49
D:	1044.97	-1799	-98	-16219	37	102	-121	-1300	-236	-3341	3	49
D:	1046.52	-1525	-121	-16481	37	102	-121	-1300	-236	-3341	0	49
D:	1048.06	-1525	-121	-16481	29	57	-148	-1300	-236	-3341	1	49
D:	1049.71	-1560	-163	-16218	29	57	-148	-1284	-234	-3299	0	49
D:	1051.44	-1560	-163	-16218	29	57	-148	-1284	-234	-3299	2	49
D:	1052.97	-1560	-163	-16218	10	94	-59	-1284	-234	-3299	3	49
D:	1054.51	-1736	-124	-16319	10	94	-59	-1284	-234	-3299	0	49
D:	1056.05	-1736	-124	-16319	-72	108	-90	-1284	-234	-3299	1	49
D:	1057.60	-1646	-279	-16427	-72	108	-90	-1284	-234	-3299	3	49
D:	1059.17	-1646	-279	-16427	-72	108	-90	-1284	-234	-3299	2	49
D:	1060.78	-1646	-279	-16427	12	113	-98	-1284	-234	-3299	3	49
D:	1062.52	-1721	-219	-16359	12	113	-98	-1284	-234	-3299	0	49
D:	1064.05	-1721	-219	-16359	-37	136	-131	-1284	-234	-3299	1	49
D:	1065.65	-1626	-301	-16199	-37	136	-131	-1284	-234	-3299	3	49
D:	1067.22	-1626	-301	-16199	-37	136	-131	-1284	-234	-3299	2	49
