Syntax version=4
Wed May 02 10:43:07 2018
Starting process (2533211 clocks per sec)

LogRawData=false
VarHeader=1
D:		imu_acc_x	imu_acc_y	imu_acc_z	imu_gyro_x	imu_gyro_y	imu_gyro_z	imu_mag_x	imu_mag_y	imu_mag_z
D:	time(ms)	(0x20000236,3)	(0x20000238,3)	(0x2000023a,3)	(0x2000022a,3)	(0x2000022c,3)	(0x2000022e,3)	(0x20000230,3)	(0x20000232,3)	(0x20000234,3)
D:	4173.97	-2463	11366	11878	55	4749	5374	1465	-3348	4280
D:	4174.86	-2463	11366	11878	125	4749	5374	1465	-3348	4280
D:	4175.74	-1950	11265	11606	125	4749	5374	1465	-3348	4280
D:	4176.63	-1950	11265	11606	125	4749	5374	1465	-3348	4280
D:	4177.51	-1950	11265	11606	125	4749	5374	1465	-3348	4280
D:	4178.40	-1950	11265	11606	51	4700	5381	1465	-3348	4280
D:	4179.28	-1950	11265	11606	51	4700	5381	1465	-3348	4280
D:	4180.19	-1915	10972	11629	51	4700	5381	1465	-3348	4280
D:	4181.09	-1915	10972	11629	51	4700	5381	1465	-3348	4280
D:	4181.98	-1915	10972	11629	51	5199	5828	1465	-3348	4280
D:	4182.87	-1915	10972	11629	153	5199	5828	1465	-3348	4280
D:	4183.75	-1809	10834	11755	153	5199	5828	1465	-3348	4280
D:	4184.64	-1809	10834	11755	153	5199	5828	1465	-3348	4280
D:	4185.53	-1809	10834	11755	153	5199	5828	1465	-3348	4280
D:	4186.41	-1809	10834	11755	109	5196	6007	1465	-3348	4280
D:	4187.31	-1809	10834	11755	109	5196	6007	1465	-3348	4280
D:	4188.20	-1468	11004	11598	109	5196	6007	1465	-3348	4280
D:	4189.11	-1468	11004	11598	109	5196	6007	1465	-3348	4280
D:	4190.01	-1468	11004	11598	109	5389	6267	1465	-3348	4280
D:	4190.89	-1468	11004	11598	127	5389	6267	1468	-3392	4293
D:	4191.78	-3173	11634	11908	127	5389	6267	1468	-3392	4293
D:	4192.69	-3173	11634	11908	127	5389	6267	1468	-3392	4293
D:	4193.64	-3173	11634	11908	127	5389	6267	1468	-3392	4293
D:	4194.52	-3173	11634	11908	199	6062	6924	1468	-3392	4293
D:	4195.40	-3173	11634	11908	199	6062	6924	1468	-3392	4293
D:	4196.31	-1856	11673	11843	199	6062	6924	1468	-3392	4293
D:	4197.26	-1856	11673	11843	199	6062	6924	1468	-3392	4293
D:	4198.25	-1856	11673	11843	258	6097	6962	1468	-3392	4293
D:	4199.10	-1856	11673	11843	258	6097	6962	1468	-3392	4293
D:	4200.00	-1264	10765	12067	258	6097	6962	1468	-3392	4293
D:	4200.95	-1264	10765	12067	258	6097	6962	1468	-3392	4293
D:	4201.84	-1264	10765	12067	258	5838	6805	1468	-3392	4293
D:	4202.74	-1264	10765	12067	125	5838	6805	1468	-3392	4293
D:	4203.64	-1217	11440	11212	125	5838	6805	1468	-3392	4293
D:	4204.52	-1217	11440	11212	125	5838	6805	1468	-3392	4293
D:	4205.39	-1217	11440	11212	125	5838	6805	1468	-3392	4293
D:	4206.27	-1217	11440	11212	101	5796	6655	1468	-3392	4293
D:	4207.18	-1217	11440	11212	101	5796	6655	1468	-3392	4293
D:	4208.09	-1180	10725	11972	101	5796	6655	1468	-3392	4293
D:	4208.97	-1180	10725	11972	101	5796	6655	1468	-3392	4293
D:	4209.97	-1180	10725	11972	101	5765	6641	1468	-3392	4293
D:	4211.06	-1180	10725	11972	133	5765	6641	1468	-3411	4474
D:	4211.93	-1948	11660	11462	133	5765	6641	1468	-3411	4474
D:	4212.82	-1948	11660	11462	133	5765	6641	1468	-3411	4474
D:	4213.74	-1948	11660	11462	133	5696	6601	1468	-3411	4474
D:	4214.63	-1948	11660	11462	108	5696	6601	1468	-3411	4474
D:	4215.52	-1948	11660	11462	108	5696	6601	1468	-3411	4474
D:	4216.39	-967	11238	11408	108	5696	6601	1468	-3411	4474
D:	4217.39	-967	11238	11408	108	5696	6601	1468	-3411	4474
D:	4218.33	-967	11238	11408	80	5667	6659	1468	-3411	4474
D:	4219.19	-967	11238	11408	80	5667	6659	1468	-3411	4474
D:	4220.09	-1453	10309	12123	80	5667	6659	1468	-3411	4474
D:	4220.97	-1453	10309	12123	80	5667	6659	1468	-3411	4474
D:	4221.84	-1453	10309	12123	80	5316	6211	1468	-3411	4474
D:	4222.74	-1453	10309	12123	129	5316	6211	1468	-3411	4474
D:	4223.63	-1453	11210	11885	129	5316	6211	1468	-3411	4474
D:	4224.52	-1123	11210	11885	129	5316	6211	1468	-3411	4474
D:	4225.41	-1123	11210	11885	129	5316	6211	1468	-3411	4474
D:	4226.30	-1123	11210	11885	98	5442	6202	1468	-3411	4474
D:	4227.19	-1123	11210	11885	98	5442	6202	1468	-3411	4474
D:	4228.11	-2350	11200	11888	98	5442	6202	1468	-3411	4474
D:	4229.02	-2350	11200	11888	98	5442	6202	1468	-3411	4474
D:	4229.94	-2350	11200	11888	98	5775	6549	1468	-3411	4474
D:	4230.83	-2350	11200	11888	212	5775	6549	1468	-3411	4474
D:	4231.75	-2085	11093	12182	212	5775	6549	1468	-3411	4474
D:	4232.64	-2085	11093	12182	212	5775	6549	1468	-3411	4474
D:	4233.58	-2085	11093	12182	212	5775	6549	1468	-3411	4474
D:	4234.65	-2085	11093	12182	119	6088	7076	1468	-3411	4181
D:	4235.54	-2085	11093	12182	119	6088	7076	1472	-3490	4181
D:	4236.48	-2395	11609	11388	119	6088	7076	1472	-3490	4181
D:	4237.36	-2395	11609	11388	119	6088	7076	1472	-3490	4181
D:	4238.24	-2395	11609	11388	139	5876	6956	1472	-3490	4181
D:	4239.20	-2395	11609	11388	139	5876	6956	1472	-3490	4181
D:	4240.10	-1637	10680	12594	139	5876	6956	1472	-3490	4181
D:	4240.97	-1637	10680	12594	139	5876	6956	1472	-3490	4181
D:	4241.84	-1637	10680	12594	139	6430	7308	1472	-3490	4181
D:	4242.74	-1637	10680	12594	48	6430	7308	1472	-3490	4181
D:	4243.79	-1830	11327	11601	48	6430	7308	1472	-3490	4181
D:	4244.74	-1830	11327	11601	48	6430	7308	1472	-3490	4181
D:	4245.63	-1830	11327	11601	48	6430	7308	1472	-3490	4181
D:	4246.50	-1830	11327	11601	12	6097	7253	1472	-3490	4181
D:	4247.36	-1830	11327	11601	12	6097	7253	1472	-3490	4181
D:	4248.24	-2204	11470	11123	12	6097	7253	1472	-3490	4181
D:	4249.19	-2204	11470	11123	12	6097	7253	1472	-3490	4181
D:	4250.10	-2204	11470	11123	12	6213	7451	1472	-3490	4181
D:	4250.98	-2204	11470	11123	91	6213	7451	1472	-3490	4181
D:	4251.87	-1698	11256	11934	91	6213	7451	1472	-3490	4181
D:	4252.74	-1698	11256	11934	91	6213	7451	1472	-3490	4181
D:	4253.63	-1698	11256	11934	91	6213	7451	1472	-3490	4181
D:	4254.51	-1698	11256	11934	62	6240	7233	1472	-3490	4181
D:	4255.39	-1698	11256	11934	62	6240	7233	1489	-3479	4381
D:	4256.26	-1686	11183	12005	62	6240	7233	1489	-3479	4381
D:	4257.18	-1686	11183	12005	62	6240	7233	1489	-3479	4381
D:	4258.09	-1686	11183	12005	62	6306	7263	1489	-3479	4381
D:	4258.97	-1686	11183	12005	91	6306	7263	1489	-3479	4381
D:	4259.84	-2309	11153	12165	91	6306	7263	1489	-3479	4381
D:	4260.74	-2309	11153	12165	91	6306	7263	1489	-3479	4381
D:	4261.63	-2309	11153	12165	91	6306	7263	1489	-3479	4381
D:	4262.51	-2309	11153	12165	277	6520	7328	1489	-3479	4381
D:	4263.39	-2309	11153	12165	277	6520	7328	1489	-3479	4381
D:	4264.26	-2901	11458	11515	277	6520	7328	1489	-3479	4381
D:	4265.19	-2901	11458	11515	277	6520	7328	1489	-3479	4381
D:	4266.09	-2901	11458	11515	21	6781	7624	1489	-3479	4381
D:	4266.97	-2901	11458	11515	102	6781	7624	1489	-3479	4381
D:	4267.84	-1325	10301	11926	102	6781	7624	1489	-3479	4381
D:	4268.74	-1325	10301	11926	102	6781	7624	1489	-3479	4381
D:	4269.73	-1325	10301	11926	102	6407	7730	1489	-3479	4381
D:	4270.65	-1325	10301	11926	-159	6407	7730	1489	-3479	4381
D:	4271.63	-1789	10952	11747	-159	6407	7730	1489	-3479	4381
D:	4272.55	-1789	10952	11747	-159	6407	7730	1489	-3479	4381
D:	4273.48	-1789	10952	11747	-159	6407	7730	1489	-3479	4381
D:	4274.40	-1789	10952	11747	207	6792	7619	1489	-3479	4381
D:	4275.31	-1789	10952	11747	207	6792	7619	1464	-3568	4168
D:	4276.20	-1488	10626	12284	207	6792	7619	1464	-3568	4168
D:	4277.11	-1488	10626	12284	207	6792	7619	1464	-3568	4168
D:	4278.00	-1488	10626	12284	207	7004	7928	1464	-3568	4168
D:	4278.89	-1488	10626	12284	177	7004	7928	1464	-3568	4168
D:	4279.75	-2929	12090	10612	177	7004	7928	1464	-3568	4168
D:	4280.63	-2929	12090	10612	177	7004	7928	1464	-3568	4168
D:	4281.64	-2929	12090	10612	177	7004	7928	1464	-3568	4168
D:	4282.51	-2929	12090	10612	283	7380	8353	1464	-3568	4168
D:	4283.43	-2929	12090	10612	283	7380	8353	1464	-3568	4168
D:	4284.47	-2746	10333	12058	283	7380	8353	1464	-3568	4168
D:	4285.39	-2746	10333	12058	283	7380	8353	1464	-3568	4168
D:	4286.28	-2746	10333	12058	166	7687	8762	1464	-3568	4168
D:	4287.19	-2746	10333	12058	166	7687	8762	1464	-3568	4168
D:	4288.09	-2254	10822	12041	166	7687	8762	1464	-3568	4168
D:	4288.97	-2254	10822	12041	166	7687	8762	1464	-3568	4168
D:	4289.84	-2254	10822	12041	166	8131	9035	1464	-3568	4168
D:	4290.74	-2254	10822	12041	130	8131	9035	1464	-3568	4168
D:	4291.63	-2254	11826	10937	130	8131	9035	1464	-3568	4168
D:	4292.51	-1128	11826	10937	130	8131	9035	1464	-3568	4168
D:	4293.39	-1128	11826	10937	130	8131	9035	1464	-3568	4168
D:	4294.26	-1128	11826	10937	353	8256	9379	1464	-3568	4168
D:	4295.18	-1128	11826	10937	353	8256	9379	1466	-3585	3926
D:	4296.09	-1450	11054	12132	353	8256	9379	1466	-3585	3926
D:	4296.97	-1450	11054	12132	353	8256	9379	1466	-3585	3926
D:	4297.87	-1450	11054	12132	353	8640	9873	1466	-3585	3926
D:	4298.74	-1450	11054	12132	137	8640	9873	1466	-3585	3926
D:	4299.79	-1190	10596	11998	137	8640	9873	1466	-3585	3926
D:	4300.75	-1190	10596	11998	137	8640	9873	1466	-3585	3926
D:	4301.65	-1190	10596	11998	137	8640	9873	1466	-3585	3926
D:	4302.65	-1190	10596	11998	272	8786	9960	1466	-3585	3926
D:	4303.64	-2626	11008	11904	272	8786	9960	1466	-3585	3926
D:	4304.52	-2626	11008	11904	272	8786	9960	1466	-3585	3926
D:	4305.40	-2626	11008	11904	272	8786	9960	1466	-3585	3926
D:	4306.29	-2626	11008	11904	478	9047	10006	1466	-3585	3926
D:	4307.20	-2626	11008	11904	478	9047	10006	1466	-3585	3926
D:	4308.09	-1180	12059	11235	478	9047	10006	1466	-3585	3926
D:	4308.98	-1180	12059	11235	478	9047	10006	1466	-3585	3926
D:	4309.88	-1180	12059	11235	478	9632	10612	1466	-3585	3926
D:	4310.79	-1180	12059	11235	452	9632	10612	1466	-3585	3926
D:	4311.69	-1325	10487	12334	452	9632	10612	1466	-3585	3926
D:	4312.63	-1325	10487	12334	452	9632	10612	1466	-3585	3926
D:	4313.53	-1325	10487	12334	452	9632	10612	1466	-3585	3926
D:	4314.42	-1325	10487	12334	257	9886	10924	1466	-3585	3926
D:	4315.29	-1325	10487	12334	257	9886	10924	1467	-3680	4042
D:	4316.22	-1793	10273	12328	257	9886	10924	1467	-3680	4042
D:	4317.29	-1793	10273	12328	257	9886	10924	1467	-3680	4042
D:	4318.33	-1793	10273	12328	264	9746	10847	1467	-3680	4042
D:	4319.30	-1793	10273	12328	264	9746	10847	1467	-3680	4042
D:	4320.19	-808	10861	11969	264	9746	10847	1467	-3680	4042
D:	4321.10	-808	10861	11969	264	9746	10847	1467	-3680	4042
D:	4321.97	-808	10861	11969	264	9584	10353	1467	-3680	4042
D:	4322.84	-808	10861	11969	385	9584	10353	1467	-3680	4042
D:	4323.74	-1319	11517	12732	385	9584	10353	1467	-3680	4042
D:	4324.63	-1319	11517	12732	385	9584	10353	1467	-3680	4042
D:	4325.63	-1319	11517	12732	385	9584	10353	1467	-3680	4042
D:	4326.51	-1319	11517	12732	296	8839	9686	1467	-3680	4042
D:	4327.39	-1319	11517	12732	296	8839	9686	1467	-3680	4042
D:	4328.26	-749	11625	10845	296	8839	9686	1467	-3680	4042
D:	4329.19	-749	11625	10845	296	8839	9686	1467	-3680	4042
D:	4330.09	-749	11625	10845	296	8632	9456	1467	-3680	4042
D:	4330.97	-749	11625	10845	366	8632	9456	1467	-3680	4042
D:	4331.84	-1707	10775	11999	366	8632	9456	1467	-3680	4042
D:	4332.74	-1707	10775	11999	366	8632	9456	1467	-3680	4042
D:	4333.67	-1707	10775	11999	366	8113	8938	1467	-3680	4042
D:	4334.72	-1707	10775	11999	373	8113	8938	1476	-3742	3974
D:	4335.64	-1739	11706	11765	373	8113	8938	1476	-3742	3974
D:	4336.53	-1739	11706	11765	373	8113	8938	1476	-3742	3974
D:	4337.46	-1739	11706	11765	373	8113	8938	1476	-3742	3974
D:	4338.39	-1739	11706	11765	150	7716	8617	1476	-3742	3974
D:	4339.40	-1739	11706	11765	150	7716	8617	1476	-3742	3974
D:	4340.29	-1538	10314	12303	150	7716	8617	1476	-3742	3974
D:	4341.19	-1538	10314	12303	150	7716	8617	1476	-3742	3974
D:	4342.07	-1538	10314	12303	406	7467	8470	1476	-3742	3974
D:	4342.94	-1538	10314	12303	273	7467	8470	1476	-3742	3974
D:	4343.82	-1855	11156	11662	273	7467	8470	1476	-3742	3974
D:	4344.74	-1855	11156	11662	273	7467	8470	1476	-3742	3974
D:	4345.63	-1855	11156	11662	273	7467	8470	1476	-3742	3974
D:	4346.52	-1855	11156	11662	74	7617	8439	1476	-3742	3974
D:	4347.39	-1855	11156	11662	74	7617	8439	1476	-3742	3974
D:	4348.26	-2349	10585	12096	74	7617	8439	1476	-3742	3974
D:	4349.19	-2349	10585	12096	74	7617	8439	1476	-3742	3974
D:	4350.13	-2349	10585	12096	210	7511	8419	1476	-3742	3974
D:	4351.06	-2349	10585	12096	210	7511	8419	1476	-3742	3974
D:	4352.05	-2510	12143	11028	210	7511	8419	1476	-3742	3974
D:	4352.99	-2510	12143	11028	210	7511	8419	1476	-3742	3974
D:	4353.88	-2510	12143	11028	210	7709	8414	1476	-3742	3974
D:	4354.78	-2510	12143	11028	215	7709	8414	1447	-3812	4005
D:	4355.76	-2285	11150	12480	215	7709	8414	1447	-3812	4005
D:	4356.64	-2285	11150	12480	215	7709	8414	1447	-3812	4005
D:	4357.52	-2285	11150	12480	215	7709	8414	1447	-3812	4005
D:	4358.39	-2285	11150	12480	49	7668	8505	1447	-3812	4005
D:	4359.36	-2285	11150	12480	49	7668	8505	1447	-3812	4005
D:	4360.36	-1798	11032	11788	49	7668	8505	1447	-3812	4005
D:	4361.25	-1798	11032	11788	49	7668	8505	1447	-3812	4005
D:	4362.20	-1798	11032	11788	295	7804	8681	1447	-3812	4005
D:	4363.09	-1798	11032	11788	295	7804	8681	1447	-3812	4005
D:	4363.95	-1719	10503	12570	295	7804	8681	1447	-3812	4005
D:	4364.82	-1719	10503	12570	295	7804	8681	1447	-3812	4005
D:	4365.81	-1719	10503	12570	295	7975	8820	1447	-3812	4005
D:	4366.74	-1719	10503	12570	158	7975	8820	1447	-3812	4005
D:	4367.70	-1679	11008	12156	158	7975	8820	1447	-3812	4005
D:	4368.57	-1679	11008	12156	158	7975	8820	1447	-3812	4005
D:	4369.53	-1679	11008	12156	158	7975	8820	1447	-3812	4005
D:	4370.42	-1679	11008	12156	135	8043	8837	1447	-3812	4005
D:	4371.32	-1679	11008	12156	135	8043	8837	1447	-3812	4005
D:	4372.19	-2691	12031	10660	135	8043	8837	1447	-3812	4005
D:	4373.09	-2691	12031	10660	135	8043	8837	1447	-3812	4005
D:	4374.02	-2691	12031	10660	135	8168	9199	1447	-3812	4005
D:	4375.02	-2691	12031	10660	249	8168	9199	1447	-3812	3905
D:	4375.92	-1308	10258	12958	249	8168	9199	1447	-3812	3905
D:	4376.79	-1308	10258	12958	249	8168	9199	1447	-3812	3905
D:	4377.74	-1308	10258	12958	249	7848	8739	1447	-3812	3905
D:	4378.63	-1308	10258	12958	254	7848	8739	1447	-3812	3905
D:	4379.52	-1308	10258	12958	254	7848	8739	1450	-3839	3905
D:	4380.40	-2768	11431	11400	254	7848	8739	1450	-3839	3905
D:	4381.29	-2768	11431	11400	254	7848	8739	1450	-3839	3905
D:	4382.19	-2768	11431	11400	444	8117	8965	1450	-3839	3905
D:	4383.07	-2768	11431	11400	444	8117	8965	1450	-3839	3905
D:	4383.94	-2041	9889	12326	444	8117	8965	1450	-3839	3905
D:	4384.80	-2041	9889	12326	444	8117	8965	1450	-3839	3905
D:	4385.74	-2041	9889	12326	444	7808	8869	1450	-3839	3905
D:	4386.63	-2041	9889	12326	69	7808	8869	1450	-3839	3905
D:	4387.50	-2041	9889	12326	69	7808	8869	1450	-3839	3905
D:	4388.36	-1751	10787	12149	69	7808	8869	1450	-3839	3905
D:	4389.24	-1751	10787	12149	69	7808	8869	1450	-3839	3905
D:	4390.19	-1751	10787	12149	169	7712	8614	1450	-3839	3905
D:	4391.10	-1751	10787	12149	169	7712	8614	1450	-3839	3905
D:	4392.01	-1758	11388	12180	169	7712	8614	1450	-3839	3905
D:	4392.90	-1758	11388	12180	169	7712	8614	1450	-3839	3905
D:	4393.81	-1758	11388	12180	169	7441	8475	1450	-3839	3905
D:	4394.75	-1758	11388	12180	478	7441	8475	1450	-3839	3905
D:	4395.69	-2697	12159	11505	478	7441	8475	1450	-3839	3905
D:	4396.63	-2697	12159	11505	478	7441	8475	1450	-3839	3905
D:	4397.52	-2697	12159	11505	478	7441	8475	1450	-3839	3905
D:	4398.39	-2697	12159	11505	353	7526	8250	1450	-3839	3905
D:	4399.27	-2697	12159	11505	353	7526	8250	1443	-3908	3879
D:	4400.20	-2141	11334	11965	353	7526	8250	1443	-3908	3879
D:	4401.21	-2141	11334	11965	353	7526	8250	1443	-3908	3879
D:	4402.10	-2141	11334	11965	97	8175	8419	1443	-3908	3879
D:	4402.98	-2141	11334	11965	125	8175	8419	1443	-3908	3879
D:	4403.87	-1749	11530	11340	125	8175	8419	1443	-3908	3879
D:	4404.74	-1749	11530	11340	125	8175	8419	1443	-3908	3879
D:	4405.63	-1749	11530	11340	125	8175	8419	1443	-3908	3879
D:	4406.52	-1749	11530	11340	153	7880	8503	1443	-3908	3879
D:	4407.39	-1749	11530	11340	153	7880	8503	1443	-3908	3879
D:	4408.26	-2118	11587	11580	153	7880	8503	1443	-3908	3879
D:	4409.19	-2118	11587	11580	153	7880	8503	1443	-3908	3879
D:	4410.09	-2118	11587	11580	153	8077	8586	1443	-3908	3879
D:	4410.97	-2118	11587	11580	203	8077	8586	1443	-3908	3879
D:	4411.84	-1838	11224	11331	203	8077	8586	1443	-3908	3879
D:	4412.74	-1838	11224	11331	203	8077	8586	1443	-3908	3879
D:	4413.72	-1838	11224	11331	203	8327	8554	1443	-3908	3879
D:	4414.71	-1838	11224	11331	305	8327	8554	1443	-3908	3879
D:	4415.63	-1838	11386	10835	305	8327	8554	1443	-3908	3879
D:	4416.52	-2163	11386	10835	305	8327	8554	1443	-3908	3879
D:	4417.41	-2163	11386	10835	305	8327	8554	1443	-3908	3879
D:	4418.30	-2163	11386	10835	164	8413	8675	1443	-3908	3879
D:	4419.19	-2163	11386	10835	164	8413	8675	1420	-3959	3680
D:	4420.09	-2338	11902	11397	164	8413	8675	1420	-3959	3680
D:	4420.97	-2338	11902	11397	164	8413	8675	1420	-3959	3680
D:	4421.84	-2338	11902	11397	164	8516	8554	1420	-3959	3680
D:	4422.74	-2338	11902	11397	312	8516	8554	1420	-3959	3680
D:	4423.63	-2338	11563	11100	312	8516	8554	1420	-3959	3680
D:	4424.51	-2092	11563	11100	312	8516	8554	1420	-3959	3680
D:	4425.39	-2092	11563	11100	312	8516	8554	1420	-3959	3680
D:	4426.26	-2092	11563	11100	465	8798	8316	1420	-3959	3680
D:	4427.19	-2092	11563	11100	465	8798	8316	1420	-3959	3680
D:	4428.09	-1906	11758	11386	465	8798	8316	1420	-3959	3680
D:	4428.97	-1906	11758	11386	465	8798	8316	1420	-3959	3680
D:	4429.84	-1906	11758	11386	465	8630	8136	1420	-3959	3680
D:	4430.74	-1906	11758	11386	563	8630	8136	1420	-3959	3680
D:	4431.63	-1906	11512	11289	563	8630	8136	1420	-3959	3680
D:	4432.52	-1595	11512	11289	563	8630	8136	1420	-3959	3680
D:	4433.41	-1595	11512	11289	563	8630	8136	1420	-3959	3680
D:	4434.29	-1595	11512	11289	328	8405	8042	1420	-3959	3680
D:	4435.21	-1595	11512	11289	328	8405	8042	1420	-3959	3680
D:	4436.12	-1436	9877	12412	328	8405	8042	1420	-3959	3680
D:	4437.02	-1436	9877	12412	328	8405	8042	1420	-3959	3680
D:	4437.91	-1436	9877	12412	328	7957	7810	1420	-3959	3680
D:	4438.81	-1436	9877	12412	280	7957	7810	1401	-4025	3798
D:	4439.81	-2779	11152	11863	280	7957	7810	1401	-4025	3798
D:	4440.77	-2779	11152	11863	280	7957	7810	1401	-4025	3798
D:	4441.63	-2779	11152	11863	280	7957	7810	1401	-4025	3798
D:	4442.52	-2779	11152	11863	218	7880	7598	1401	-4025	3798
D:	4443.41	-2779	11152	11863	218	7880	7598	1401	-4025	3798
D:	4444.31	-1239	10865	11619	218	7880	7598	1401	-4025	3798
D:	4445.19	-1239	10865	11619	218	7880	7598	1401	-4025	3798
D:	4446.09	-1239	10865	11619	-38	7477	7262	1401	-4025	3798
D:	4447.00	-1239	10865	11619	-5	7477	7262	1401	-4025	3798
D:	4447.89	-1687	10439	12355	-5	7477	7262	1401	-4025	3798
D:	4448.77	-1687	10439	12355	-5	7477	7262	1401	-4025	3798
D:	4449.64	-1687	10439	12355	-5	7345	6981	1401	-4025	3798
D:	4450.66	-1687	10439	12355	-84	7345	6981	1401	-4025	3798
D:	4451.55	-1687	10439	12355	-84	7345	6981	1401	-4025	3798
D:	4452.49	-1638	10990	11907	-84	7345	6981	1401	-4025	3798
D:	4453.37	-1638	10990	11907	-84	7345	6981	1401	-4025	3798
D:	4454.26	-1638	10990	11907	53	7097	6688	1401	-4025	3798
D:	4455.20	-1638	10990	11907	53	7097	6688	1401	-4025	3798
D:	4456.09	-1719	9854	12562	53	7097	6688	1401	-4025	3798
D:	4456.97	-1719	9854	12562	53	7097	6688	1401	-4025	3798
D:	4457.87	-1719	9854	12562	53	6893	6533	1401	-4025	3798
D:	4458.74	-1719	9854	12562	43	6893	6533	1406	-4039	3871
D:	4459.63	-1719	10934	11605	43	6893	6533	1406	-4039	3871
D:	4460.51	-773	10934	11605	43	6893	6533	1406	-4039	3871
D:	4461.39	-773	10934	11605	43	6893	6533	1406	-4039	3871
D:	4462.28	-773	10934	11605	-191	6406	6171	1406	-4039	3871
D:	4463.26	-773	10934	11605	-191	6406	6171	1406	-4039	3871
D:	4464.24	-1547	11614	11003	-191	6406	6171	1406	-4039	3871
D:	4465.18	-1547	11614	11003	-191	6406	6171	1406	-4039	3871
D:	4466.09	-1547	11614	11003	-191	5649	6036	1406	-4039	3871
D:	4466.95	-1547	11614	11003	-142	5649	6036	1406	-4039	3871
D:	4467.85	-1407	9925	13167	-142	5649	6036	1406	-4039	3871
D:	4468.74	-1407	9925	13167	-142	5649	6036	1406	-4039	3871
D:	4469.63	-1407	9925	13167	-142	5649	6036	1406	-4039	3871
D:	4470.51	-1407	9925	13167	-193	5365	5540	1406	-4039	3871
D:	4471.40	-1407	9925	13167	-193	5365	5540	1406	-4039	3871
D:	4472.29	-2121	12468	10588	-193	5365	5540	1406	-4039	3871
D:	4473.18	-2121	12468	10588	-193	5365	5540	1406	-4039	3871
D:	4474.09	-2121	12468	10588	-193	5344	5465	1406	-4039	3871
D:	4474.98	-2121	12468	10588	-60	5344	5465	1406	-4039	3871
D:	4475.88	-1530	10115	12658	-60	5344	5465	1406	-4039	3871
D:	4476.76	-1530	10115	12658	-60	5344	5465	1406	-4039	3871
D:	4477.65	-1530	10115	12658	-60	5344	5465	1406	-4039	3871
D:	4478.55	-1530	10115	12658	-286	5303	5635	1406	-4039	3871
D:	4479.56	-547	11177	11986	-286	5303	5635	1380	-4087	3694
D:	4480.64	-547	11177	11986	-286	5303	5635	1380	-4087	3694
D:	4481.54	-547	11177	11986	-286	5303	5635	1380	-4087	3694
D:	4482.44	-547	11177	11986	-72	5059	5573	1380	-4087	3694
D:	4483.33	-547	11177	11986	-72	5059	5573	1380	-4087	3694
D:	4484.32	-1883	12082	10752	-72	5059	5573	1380	-4087	3694
D:	4485.23	-1883	12082	10752	-72	5059	5573	1380	-4087	3694
D:	4486.19	-1883	12082	10752	-302	5149	5740	1380	-4087	3694
D:	4487.09	-1883	12082	10752	-302	5149	5740	1380	-4087	3694
D:	4487.98	-1970	11473	11959	-302	5149	5740	1380	-4087	3694
D:	4488.84	-1970	11473	11959	-302	5149	5740	1380	-4087	3694
D:	4489.74	-1970	11473	11959	-302	4866	5387	1380	-4087	3694
D:	4490.63	-1970	11473	11959	-103	4866	5387	1380	-4087	3694
D:	4491.52	-1970	11473	11959	-103	4866	5387	1380	-4087	3694
D:	4492.40	-2153	10839	12606	-103	4866	5387	1380	-4087	3694
D:	4493.29	-2153	10839	12606	-103	4866	5387	1380	-4087	3694
D:	4494.19	-2153	10839	12606	-166	4959	5405	1380	-4087	3694
D:	4495.09	-2153	10839	12606	-166	4959	5405	1380	-4087	3694
D:	4495.97	-2081	10791	12276	-166	4959	5405	1380	-4087	3694
D:	4496.87	-2081	10791	12276	-166	4959	5405	1380	-4087	3694
D:	4497.75	-2081	10791	12276	-166	4724	5085	1380	-4087	3694
D:	4498.63	-2081	10791	12276	-79	4724	5085	1380	-4087	3463
D:	4499.51	-2081	10791	12276	-79	4724	5085	1376	-4106	3463
D:	4500.39	-2266	10881	11969	-79	4724	5085	1376	-4106	3463
D:	4501.29	-2266	10881	11969	-79	4724	5085	1376	-4106	3463
D:	4502.19	-2266	10881	11969	-109	4762	4787	1376	-4106	3463
D:	4503.09	-2266	10881	11969	-109	4762	4787	1376	-4106	3463
D:	4503.99	-2808	11780	10180	-109	4762	4787	1376	-4106	3463
D:	4504.86	-2808	11780	10180	-109	4762	4787	1376	-4106	3463
D:	4505.74	-2808	11780	10180	-109	4484	4662	1376	-4106	3463
D:	4506.63	-2808	11780	10180	-166	4484	4662	1376	-4106	3463
D:	4507.65	-2192	11320	11703	-166	4484	4662	1376	-4106	3463
D:	4508.64	-2192	11320	11703	-166	4484	4662	1376	-4106	3463
D:	4509.53	-2192	11320	11703	-166	4484	4662	1376	-4106	3463
D:	4510.42	-2192	11320	11703	-129	4553	4917	1376	-4106	3463
D:	4511.32	-2192	11320	11703	-129	4553	4917	1376	-4106	3463
D:	4512.19	-1757	12120	11109	-129	4553	4917	1376	-4106	3463
D:	4513.09	-1757	12120	11109	-129	4553	4917	1376	-4106	3463
D:	4513.97	-1757	12120	11109	-129	4512	4678	1376	-4106	3463
D:	4514.87	-1757	12120	11109	-140	4512	4678	1376	-4106	3463
D:	4515.74	-1479	11440	10955	-140	4512	4678	1376	-4106	3463
D:	4516.64	-1479	11440	10955	-140	4512	4678	1376	-4106	3463
D:	4517.53	-1479	11440	10955	-140	4512	4678	1376	-4106	3463
